"","subject","rt","correct","condition"
"14178",18,0.3494,2,3
"14179",18,0.422,2,2
"14180",18,0.316,1,3
"14181",18,0.3904,2,3
"14182",18,0.4082,2,2
"14183",18,0.3479,2,3
"14184",18,0.67,2,1
"14185",18,0.4177,2,2
"14186",18,0.3607,1,3
"14187",18,0.4431,2,2
"14188",18,0.4393,2,2
"14189",18,0.7254,2,2
"14190",18,0.3577,2,3
"14191",18,0.3749,2,3
"14192",18,0.3799,2,3
"14193",18,0.4309,2,2
"14194",18,0.5161,2,2
"14195",18,0.6255,2,1
"14196",18,0.5454,2,1
"14197",18,0.7537,2,2
"14198",18,0.4829,2,3
"14199",18,0.3484,2,3
"14200",18,0.4073,2,2
"14201",18,0.408,2,2
"14202",18,0.686,2,1
"14203",18,0.4264,2,1
"14204",18,0.461,2,2
"14205",18,0.4946,2,2
"14206",18,0.4895,2,2
"14207",18,0.4808,2,2
"14208",18,0.5079,2,2
"14209",18,0.5109,2,1
"14210",18,0.4065,2,1
"14211",18,0.3381,2,3
"14212",18,0.3749,2,3
"14213",18,1.0308,2,1
"14214",18,0.4125,2,3
"14215",18,0.2859,2,3
"14216",18,0.2988,2,3
"14217",18,0.757,2,1
"14218",18,0.4566,2,2
"14219",18,0.3527,2,1
"14220",18,0.353,2,1
"14221",18,0.6017,2,2
"14222",18,0.3864,2,1
"14223",18,0.5084,2,2
"14224",18,0.4773,2,1
"14225",18,0.3285,2,3
"14226",18,0.4085,2,3
"14227",18,0.361,2,2
"14228",18,0.4179,2,2
"14229",18,0.3883,2,2
"14230",18,0.3538,2,2
"14231",18,0.3605,2,3
"14232",18,0.3828,2,3
"14233",18,0.5747,2,1
"14234",18,0.3632,2,2
"14235",18,0.3944,2,2
"14236",18,0.3805,2,2
"14237",18,0.5013,2,1
"14238",18,0.3306,2,3
"14239",18,0.3584,1,3
"14240",18,0.346,2,3
"14241",18,0.4055,2,1
"14242",18,0.3766,2,3
"14243",18,0.4579,2,1
"14244",18,0.4235,2,2
"14245",18,0.9227,2,1
"14246",18,0.5681,2,2
"14247",18,0.469,2,1
"14248",18,0.3476,2,3
"14249",18,0.3997,2,2
"14250",18,0.4036,2,3
"14251",18,0.3732,2,3
"14252",18,0.706,2,2
"14253",18,0.6113,2,1
"14254",18,0.7357,1,2
"14255",18,0.4418,2,2
"14256",18,0.3482,2,3
"14257",18,0.4657,2,2
"14258",18,0.4198,2,2
"14259",18,0.3872,2,2
"14260",18,0.5647,2,3
"14261",18,0.4324,2,2
"14262",18,0.44,2,1
"14263",18,0.4776,2,1
"14264",18,0.4945,2,1
"14265",18,0.4216,2,1
"14266",18,0.4264,2,1
"14267",18,0.4194,2,1
"14268",18,0.4402,2,3
"14269",18,0.3215,2,2
"14270",18,0.3974,2,1
"14271",18,0.3388,2,3
"14272",18,0.2988,2,3
"14273",18,0.4472,2,2
"14274",18,0.4173,2,2
"14275",18,0.9513,2,1
"14276",18,0.3044,2,3
"14277",18,0.3323,2,3
"14278",18,0.6232,2,1
"14279",18,0.3781,2,2
"14280",18,0.4971,2,3
"14281",18,0.3091,2,3
"14282",18,0.2931,1,3
"14283",18,0.6213,2,2
"14284",18,0.3507,1,3
"14285",18,0.5779,2,1
"14286",18,0.6093,2,1
"14287",18,0.3763,2,2
"14288",18,0.3505,2,1
"14289",18,0.3551,2,2
"14290",18,0.357,1,2
"14291",18,0.4904,2,2
"14292",18,1.0289,1,2
"14293",18,0.5606,2,2
"14294",18,0.3629,2,3
"14295",18,0.2761,2,3
"14296",18,0.4974,2,2
"14297",18,0.5319,2,1
"14298",18,0.2978,1,3
"14299",18,0.329,2,3
"14300",18,0.297,1,3
"14301",18,0.385,2,3
"14302",18,0.6402,2,1
"14303",18,0.385,2,2
"14304",18,0.4391,2,1
"14305",18,0.394,2,3
"14306",18,0.8021,2,3
"14307",18,0.5587,2,3
"14308",18,0.3379,2,3
"14309",18,0.4589,2,3
"14310",18,0.3638,2,3
"14311",18,0.6731,2,1
"14312",18,0.6199,2,2
"14313",18,0.4459,2,2
"14314",18,0.2665,1,3
"14315",18,0.3272,2,3
"14316",18,0.5138,2,2
"14317",18,0.4177,2,2
"14318",18,0.6651,2,1
"14319",18,0.3823,2,3
"14320",18,0.6446,2,1
"14321",18,0.4565,2,1
"14322",18,0.2614,2,3
"14323",18,0.4075,2,3
"14324",18,0.2562,2,3
"14325",18,0.3846,2,2
"14326",18,0.3425,1,2
"14327",18,0.7006,2,1
"14328",18,0.4946,2,1
"14329",18,0.3139,1,3
"14330",18,0.5148,2,2
"14331",18,0.588,1,2
"14332",18,0.3257,2,2
"14333",18,1.3352,2,1
"14334",18,0.8162,2,1
"14335",18,0.5129,2,1
"14336",18,0.271,2,3
"14337",18,0.5121,2,1
"14338",18,0.2958,2,3
"14339",18,0.4522,2,2
"14340",18,0.9061,2,1
"14341",18,0.5878,2,3
"14342",18,0.4902,2,2
"14343",18,0.2791,1,3
"14344",18,0.4525,2,2
"14345",18,0.3832,2,2
"14346",18,0.4824,2,2
"14347",18,0.5453,2,2
"14348",18,0.4784,2,2
"14349",18,0.3297,1,3
"14350",18,0.5274,2,1
"14351",18,0.4947,2,2
"14352",18,0.511,2,1
"14353",18,0.5705,2,1
"14354",18,0.3509,1,3
"14355",18,0.4816,2,2
"14356",18,0.3227,2,3
"14357",18,0.4501,2,2
"14358",18,0.3988,2,2
"14359",18,0.603,2,1
"14360",18,0.4586,2,2
"14361",18,0.9665,2,1
"14362",18,0.3122,2,3
"14363",18,0.3343,2,3
"14364",18,0.8459,2,1
"14365",18,0.6078,2,1
"14366",18,0.599,2,3
"14367",18,0.4047,1,1
"14368",18,0.6742,2,1
"14369",18,0.2953,2,3
"14370",18,0.5636,2,1
"14371",18,0.4926,2,2
"14372",18,0.2947,1,3
"14373",18,0.3422,2,3
"14374",18,0.5991,2,3
"14375",18,0.4153,2,3
"14376",18,0.2852,1,3
"14377",18,0.5681,2,1
"14378",18,0.284,2,3
"14379",18,0.5172,2,1
"14380",18,0.5466,2,1
"14381",18,0.6251,2,1
"14382",18,0.4994,2,1
"14383",18,0.642,2,1
"14384",18,0.3996,2,3
"14385",18,0.3502,2,3
"14386",18,0.5143,2,2
"14387",18,0.4031,2,2
"14388",18,0.3178,2,3
"14389",18,0.7651,2,1
"14390",18,0.2518,1,3
"14391",18,0.6097,2,2
"14392",18,0.5283,2,2
"14393",18,0.5579,2,2
"14394",18,0.4358,2,2
"14395",18,0.39,2,3
"14396",18,0.565,2,2
"14397",18,0.3848,2,2
"14398",18,0.4046,2,2
"14399",18,0.3198,1,3
"14400",18,0.2871,2,3
"14401",18,0.5841,2,1
"14402",18,0.5159,2,1
"14403",18,0.2949,1,3
"14404",18,0.9035,2,1
"14405",18,0.2816,2,3
"14406",18,0.4116,2,2
"14407",18,0.5347,2,1
"14408",18,0.5105,2,1
"14409",18,0.7704,2,2
"14410",18,0.2743,1,3
"14411",18,0.4001,2,2
"14412",18,0.3111,1,3
"14413",18,0.7289,2,1
"14414",18,1.3595,2,1
"14415",18,0.3845,2,1
"14416",18,0.6819,2,2
"14417",18,0.5358,2,1
"14418",18,0.3706,2,1
"14419",18,0.3673,1,2
"14420",18,0.3811,1,3
"14421",18,0.6182,1,1
"14422",18,0.5266,2,2
"14423",18,0.6146,2,2
"14424",18,0.5529,2,1
"14425",18,0.7358,1,2
"14426",18,0.3959,2,3
"14427",18,0.5028,2,2
"14428",18,0.3557,2,3
"14429",18,0.4067,2,2
"14430",18,0.3823,2,3
"14431",18,0.441,2,3
"14432",18,0.3858,2,3
"14433",18,0.4998,2,1
"14434",18,0.3881,2,2
"14435",18,0.601,2,1
"14436",18,0.3555,2,1
"14437",18,0.3205,2,3
"14438",18,0.6486,2,1
"14439",18,0.813,2,1
"14440",18,0.7794,2,1
"14441",18,0.3564,1,3
"14442",18,0.5377,2,1
"14443",18,0.5028,2,1
"14444",18,0.3859,2,2
"14445",18,0.3604,2,3
"14446",18,0.3278,2,3
"14447",18,0.4103,2,3
"14448",18,0.3076,2,3
"14449",18,0.4642,2,2
"14450",18,0.4524,2,1
"14451",18,0.5818,2,2
"14452",18,0.9827,2,1
"14453",18,0.4645,2,1
"14454",18,0.3108,2,3
"14455",18,0.8407,2,1
"14456",18,0.3097,2,3
"14457",18,0.5012,2,1
"14458",18,0.515,2,3
"14459",18,0.3202,2,3
"14460",18,0.576,2,1
"14461",18,0.3577,1,2
"14462",18,0.3073,2,3
"14463",18,0.3693,2,3
"14464",18,0.3265,2,3
"14465",18,0.7127,2,2
"14466",18,0.4522,2,2
"14467",18,0.4111,2,3
"14468",18,0.3218,1,3
"14469",18,0.4338,2,2
"14470",18,0.5025,2,1
"14471",18,0.3051,1,3
"14472",18,0.5209,2,1
"14473",18,0.5179,2,2
"14474",18,0.395,2,3
"14475",18,0.5489,2,1
"14476",18,0.5126,2,1
"14477",18,0.5559,2,1
"14478",18,0.7394,2,1
"14479",18,0.3703,2,3
"14480",18,0.5217,2,3
"14481",18,0.4025,2,2
"14482",18,0.4566,2,2
"14483",18,0.4623,2,2
"14484",18,0.3417,1,3
"14485",18,0.4824,2,2
"14486",18,0.3796,2,3
"14487",18,1.0895,2,1
"14488",18,0.6707,2,2
"14489",18,0.3126,1,3
"14490",18,0.9356,2,1
"14491",18,0.448,2,1
"14492",18,0.5947,2,1
"14493",18,0.569,2,2
"14494",18,0.3416,2,3
"14495",18,0.468,2,2
"14496",18,0.9384,2,2
"14497",18,0.2798,2,3
"14498",18,0.4177,2,1
"14499",18,0.5893,2,1
"14500",18,0.7074,1,2
"14501",18,0.5297,2,1
"14502",18,0.4599,2,1
"14503",18,0.7921,2,2
"14504",18,0.4809,2,2
"14505",18,0.2559,1,3
"14506",18,0.7875,2,1
"14507",18,0.2596,1,3
"14508",18,0.49,2,2
"14509",18,0.6259,2,1
"14510",18,0.7749,2,1
"14511",18,0.4522,2,2
"14512",18,0.3584,1,3
"14513",18,0.4473,2,1
"14514",18,0.3411,1,3
"14515",18,0.4434,1,3
"14516",18,1.0903,2,1
"14517",18,0.5457,2,1
"14518",18,0.5527,2,1
"14519",18,0.3255,2,3
"14520",18,0.4936,2,2
"14521",18,0.3755,1,3
"14522",18,0.5186,2,1
"14523",18,0.6438,2,2
"14524",18,0.5515,2,1
"14525",18,0.3541,2,3
"14526",18,0.5387,2,2
"14527",18,0.8237,2,2
"14528",18,0.5605,2,2
"14529",18,1.0579,1,2
"14530",18,0.6154,2,3
"14531",18,0.6457,2,1
"14532",18,0.4847,2,2
"14533",18,0.4286,2,2
"14534",18,0.5098,2,1
"14535",18,0.4036,2,3
"14536",18,0.3651,2,3
"14537",18,0.4969,2,1
"14538",18,0.4211,2,1
"14539",18,0.4152,2,2
"14540",18,0.476,2,2
"14541",18,0.5119,2,1
"14542",18,0.3349,2,3
"14543",18,0.4903,2,2
"14544",18,0.8601,2,1
"14545",18,0.3631,2,3
"14546",18,0.297,1,3
"14547",18,0.4289,2,3
"14548",18,0.3347,2,3
"14549",18,0.8738,2,1
"14550",18,0.3175,2,3
"14551",18,0.405,2,3
"14552",18,0.4375,1,3
"14553",18,0.4147,2,2
"14554",18,0.4618,2,1
"14555",18,0.3266,2,3
"14556",18,0.4227,2,1
"14557",18,0.6773,2,2
"14558",18,0.7191,1,2
"14559",18,0.3608,2,3
"14560",18,0.4435,2,3
"14561",18,0.455,2,2
"14562",18,0.451,1,1
"14563",18,0.7547,2,2
"14564",18,0.4839,2,1
"14565",18,0.5218,2,2
"14566",18,1.1192,1,1
"14567",18,0.3269,2,3
"14568",18,0.3896,2,2
"14569",18,0.4886,2,1
"14570",18,0.4622,1,2
"14571",18,0.5813,2,2
"14572",18,0.2668,2,3
"14573",18,0.4857,2,2
"14574",18,0.8302,2,1
"14575",18,0.4776,2,2
"14576",18,0.7589,2,1
"14577",18,0.7452,1,1
"14578",18,0.4747,2,2
"14579",18,0.4752,2,2
"14580",18,0.427,2,2
"14581",18,0.6164,2,1
"14582",18,0.4122,2,2
"14583",18,0.473,2,1
"14584",18,0.3658,2,2
"14585",18,0.4598,2,2
"14586",18,0.3564,2,3
"14587",18,0.3974,2,2
"14588",18,0.5365,2,1
"14589",18,0.5024,2,1
"14590",18,0.5134,2,1
"14591",18,0.4059,2,2
"14592",18,0.4862,2,1
"14593",18,0.2839,2,3
"14594",18,0.7372,2,2
"14595",18,0.6571,2,1
"14596",18,0.3502,1,3
"14597",18,0.7152,2,1
"14598",18,0.4241,2,2
"14599",18,0.4703,2,1
"14600",18,0.4591,2,1
"14601",18,0.4438,2,2
"14602",18,0.8626,2,2
"14603",18,0.388,2,3
"14604",18,0.3957,2,3
"14605",18,0.5223,2,1
"14606",18,0.4424,2,2
"14607",18,0.4996,2,1
"14608",18,0.6102,2,1
"14609",18,0.4804,2,2
"14610",18,0.5965,1,1
"14611",18,0.3421,1,3
"14612",18,0.4506,2,2
"14613",18,0.493,2,1
"14614",18,0.5148,2,1
"14615",18,0.3347,1,3
"14616",18,0.3495,2,3
"14617",18,0.4932,2,2
"14618",18,0.4263,2,3
"14619",18,0.3875,2,3
"14620",18,0.364,2,3
"14621",18,0.5096,2,2
"14622",18,0.5027,2,2
"14623",18,0.6823,2,1
"14624",18,0.4976,2,2
"14625",18,0.4886,2,2
"14626",18,0.3472,2,3
"14627",18,0.468,2,1
"14628",18,0.5075,2,1
"14629",18,0.3696,2,3
"14630",18,0.4085,2,3
"14631",18,0.4,2,1
"14632",18,0.3144,2,3
"14633",18,0.4463,2,1
"14634",18,0.3807,2,2
"14635",18,0.4519,2,2
"14636",18,0.3474,1,3
"14637",18,0.5537,1,1
"14638",18,0.3206,1,3
"14639",18,0.5834,2,2
"14640",18,0.4047,2,1
"14641",18,0.3541,2,2
"14642",18,0.3618,2,3
"14643",18,0.5087,2,2
"14644",18,0.4608,2,3
"14645",18,0.9894,2,1
"14646",18,0.513,2,1
"14647",18,1.148,2,1
"14648",18,1.0903,1,1
"14649",18,0.507,2,2
"14650",18,0.6468,2,2
"14651",18,0.5397,1,2
"14652",18,0.4321,2,1
"14653",18,0.4215,2,1
"14654",18,0.3923,2,1
"14655",18,0.3376,1,3
"14656",18,0.4243,2,1
"14657",18,0.3632,2,2
"14658",18,0.316,2,3
"14659",18,0.3743,2,2
"14660",18,0.3391,2,3
"14661",18,0.4546,2,1
"14662",18,0.3923,2,1
"14663",18,0.3954,2,2
"14664",18,0.7599,2,1
"14665",18,0.3789,2,2
"14666",18,0.5688,1,1
"14667",18,1.1403,1,2
"14668",18,0.3387,2,3
"14669",18,0.3677,2,1
"14670",18,0.4263,2,2
"14671",18,0.5722,2,1
"14672",18,0.3988,2,2
"14673",18,0.2524,2,3
"14674",18,0.3471,1,3
"14675",18,0.3317,1,3
"14676",18,0.4154,2,2
"14677",18,0.382,2,2
"14678",18,0.4302,2,2
"14679",18,0.5403,2,2
"14680",18,0.6499,2,1
"14681",18,0.2999,1,3
"14682",18,0.3588,2,3
"14683",18,0.5892,2,1
"14684",18,0.6474,1,1
"14685",18,0.3291,2,2
"14686",18,0.405,2,1
"14687",18,0.4892,2,1
"14688",18,0.4522,2,2
"14689",18,0.5772,2,2
"14690",18,0.4387,2,1
"14691",18,0.5501,2,1
"14692",18,0.694,2,2
"14693",18,0.5516,2,2
"14694",18,0.7489,1,1
"14695",18,0.295,1,3
"14696",18,0.7832,2,1
"14697",18,0.4309,1,3
"14698",18,0.4532,2,3
"14699",18,0.9107,1,2
"14700",18,0.4271,2,2
"14701",18,0.5293,2,1
"14702",18,0.592,2,2
"14703",18,0.621,2,1
"14704",18,0.6771,1,1
"14705",18,0.4342,2,1
"14706",18,0.3935,2,2
"14707",18,0.4212,2,1
"14708",18,0.4004,2,2
"14709",18,0.2865,2,3
"14710",18,0.4042,2,1
"14711",18,0.3094,2,3
"14712",18,0.4179,2,2
"14713",18,0.339,2,2
"14714",18,0.4209,2,2
"14715",18,0.7723,2,1
"14716",18,0.3947,2,2
"14717",18,0.3528,1,3
"14718",18,0.5161,2,3
"14719",18,0.6679,2,1
"14720",18,0.4064,2,1
"14721",18,0.6747,2,2
"14722",18,0.3591,2,2
"14723",18,0.3859,2,1
"14724",18,0.3616,2,3
"14725",18,0.385,2,1
"14726",18,0.3313,2,3
"14727",18,0.4416,1,3
"14728",18,0.6417,2,2
"14729",18,0.5725,2,1
"14730",18,0.4503,2,1
"14731",18,0.3449,2,3
"14732",18,0.3247,2,3
"14733",18,0.3676,2,3
"14734",18,0.2981,2,3
"14735",18,0.4302,2,1
"14736",18,0.4913,2,2
"14737",18,0.5752,2,1
"14738",18,0.3217,1,3
"14739",18,0.3623,2,3
"14740",18,0.4126,2,1
"14741",18,0.4006,2,2
"14742",18,0.4876,2,2
"14743",18,0.6683,2,2
"14744",18,0.3908,1,3
"14745",18,0.4071,2,3
"14746",18,0.8206,2,1
"14747",18,0.5814,2,1
"14748",18,0.3178,1,3
"14749",18,0.8698,1,1
"14750",18,0.6116,2,2
"14751",18,0.7782,2,1
"14752",18,1.0351,1,2
"14753",18,0.6235,2,2
"14754",18,0.6825,2,2
"14755",18,0.7195,1,2
"14756",18,0.4889,2,2
"14757",18,0.3306,1,3
"14758",18,0.4842,2,1
"14759",18,0.623,1,1
"14760",18,0.3245,2,3
"14761",18,0.3203,2,3
"14762",18,0.3681,2,3
"14763",18,0.3056,2,3
"14764",18,0.5248,2,2
"14765",18,0.3275,2,3
"14766",18,0.3506,1,3
"14767",18,0.674,2,1
"14768",18,0.6709,1,1
"14769",18,0.44,2,2
"14770",18,0.3498,2,3
"14771",18,0.4364,2,2
"14772",18,0.4292,1,1
"14773",18,0.4986,2,2
"14774",18,0.3854,2,3
"14775",18,0.5435,2,1
"14776",18,0.443,2,2
"14777",18,0.4249,2,1
"14778",18,0.5147,1,3
"14779",18,0.4931,2,2
"14780",18,0.4363,2,2
"14781",18,0.4332,2,2
"14782",18,0.3261,1,3
"14783",18,0.3752,2,2
"14784",18,0.7598,2,1
"14785",18,0.4077,1,2
"14786",18,0.5901,2,1
"14787",18,0.7613,1,1
"14788",18,0.4306,2,1
"14789",18,0.3125,2,3
"14790",18,0.4439,2,1
"14791",18,0.356,2,3
"14792",18,0.2894,2,3
"14793",18,0.6459,2,1
"14794",18,0.5406,2,1
"14795",18,0.3252,2,3
"14796",18,0.7206,2,1
"14797",18,0.4009,2,1
"14798",18,0.399,2,2
"14799",18,0.5807,2,1
"14800",18,0.3751,2,3
"14801",18,0.9558,2,1
"14802",18,0.7514,2,1
"14803",18,0.4815,1,3
"14804",18,0.2509,1,3
"14805",18,0.5891,1,2
"14806",18,0.3358,2,3
"14807",18,0.4388,1,3
"14808",18,0.4908,1,1
"14809",18,0.3834,2,3
"14810",18,0.6721,2,1
"14811",18,0.2932,1,3
"14812",18,0.4156,2,1
"14813",18,0.3519,2,3
"14814",18,0.3861,2,2
"14815",18,0.4823,1,1
"14816",18,0.3727,2,3
"14817",18,0.4656,2,1
"14818",18,0.3878,1,3
"14819",18,0.4359,1,3
"14820",18,0.3621,2,3
"14821",18,0.8698,1,2
"14822",18,0.5115,2,1
"14823",18,0.323,2,3
"14824",18,0.5605,1,1
"14825",18,0.6835,2,1
"14826",18,0.6927,2,2
"14827",18,0.4413,2,2
"14828",18,0.3352,2,3
"14829",18,0.4252,2,3
"14830",18,0.5379,2,1
"14831",18,0.7546,2,2
"14832",18,0.7333,1,2
"14833",18,0.7453,2,1
"14834",18,0.5688,2,2
"14835",18,0.3275,1,3
"14836",18,0.4908,2,2
"14837",18,0.9099,1,1
"14838",18,0.3532,2,3
"14839",18,0.5105,2,2
"14840",18,0.3784,2,3
"14841",18,0.506,2,2
"14842",18,0.3368,1,3
"14843",18,0.7798,1,2
"14844",18,0.35,2,3
"14845",18,0.5878,2,2
"14846",18,0.5678,2,1
"14847",18,0.5277,2,1
"14848",18,0.5021,2,2
"14849",18,0.4073,2,3
"14850",18,0.4006,2,3
"14851",18,0.973,2,1
"14852",18,0.4363,2,1
"14853",18,0.353,1,3
"14854",18,0.2841,1,3
"14855",18,0.3694,2,2
"14856",18,0.5132,2,1
"14857",18,0.4589,2,2
"14858",18,0.6329,2,1
"14859",18,0.4534,2,1
"14860",18,0.4568,2,2
"14861",18,0.4312,2,1
"14862",18,0.3051,1,3
"14863",18,0.363,2,2
"14864",18,0.355,2,3
"14865",18,0.4106,2,3
"14866",18,0.3576,2,3
"14867",18,0.5034,2,2
"14868",18,0.4598,2,2
"14869",18,0.3375,2,3
"14870",18,0.4239,2,2
"14871",18,0.5347,1,2
"14872",18,0.5706,2,1
"14873",18,0.2824,1,3
"14874",18,0.4139,2,1
"14875",18,0.4343,2,1
"14876",18,0.4958,2,1
"14877",18,0.2828,1,3
"14878",18,0.4425,2,2
"14879",18,0.3267,2,3
"14880",18,0.4301,2,2
"14881",18,0.3889,2,3
"14882",18,0.3252,2,3
"14883",18,0.5624,2,1
"14884",18,0.5727,1,1
"14885",18,0.4702,2,1
"14886",18,0.3402,2,3
"14887",18,0.4607,2,2
"14888",18,0.576,2,2
"14889",18,0.3326,1,3
"14890",18,0.3915,2,3
"14891",18,0.3927,2,2
"14892",18,0.4549,1,3
"14893",18,0.3397,2,3
"14894",18,0.5069,2,1
"14895",18,0.4105,2,1
"14896",18,0.4121,2,1
"14897",18,0.331,2,3
"14898",18,0.4313,2,1
"14899",18,0.4815,2,2
"14900",18,0.516,2,2
"14901",18,0.3645,2,3
"14902",18,0.3849,2,2
"14903",18,0.3767,2,3
"14904",18,0.3637,2,2
"14905",18,0.3583,2,1
"14906",18,0.3714,2,2
"14907",18,0.3551,2,2
"14908",18,0.4203,2,1
"14909",18,0.4131,2,2
"14910",18,0.3199,2,3
"14911",18,0.3282,2,3
"14912",18,0.5219,2,1
"14913",18,0.4765,2,1
"14914",18,0.3825,1,3
"14915",18,0.4924,2,1
"14916",18,0.3757,2,1
"14917",18,0.5179,2,2
"14918",18,0.4662,2,1
"14919",18,0.4841,2,1
"14920",18,0.3621,1,3
"14921",18,0.3659,2,3
"14922",18,0.2899,1,3
"14923",18,0.5202,2,1
"14924",18,0.4624,2,2
"14925",18,0.5464,2,1
"14926",18,0.3365,2,3
"14927",18,0.4486,2,3
"14928",18,0.357,1,3
"14929",18,0.7275,2,1
"14930",18,0.8338,2,2
"14931",18,0.3613,1,3
"14932",18,0.4945,2,1
"14933",18,0.4526,2,2
"14934",18,0.4138,2,1
"14935",18,0.4586,2,1
"14936",18,0.4427,2,3
"14937",18,0.7882,2,2
"14938",18,0.4763,2,3
"14939",18,0.6288,1,1
"14940",18,0.4467,2,2
"14941",18,0.4394,2,1
"14942",18,0.4049,2,3
"14943",18,0.4528,2,1
"14944",18,0.5534,2,2
"14945",18,0.3256,1,3
"14946",18,0.4437,2,2
"14947",18,0.3361,2,3
"14948",18,0.3346,2,2
"14949",18,0.2725,2,3
"14950",18,0.3495,2,1
"14951",18,0.2943,1,3
"14952",18,0.2557,2,3
"14953",18,0.3099,2,3
"14954",18,0.6735,1,1
"14955",18,0.4092,2,3
"14956",18,0.4451,2,2
"14957",18,0.8485,2,2
"14958",18,0.4627,2,2
"14959",18,0.4482,1,2
"14960",18,0.3246,2,3
"14961",18,0.3589,2,3
"14962",18,0.7164,2,2
"14963",18,0.547,2,1
"14964",18,0.2934,2,3
"14965",18,0.47,1,1
"14966",18,0.4657,2,2
"14967",18,0.3184,2,3
"14968",18,0.5959,2,2
"14969",18,0.4751,2,2
"14970",18,0.455,2,1
"14971",18,0.4442,2,1
"14972",18,0.4207,2,2
"14973",18,0.357,2,1
"14974",18,0.5451,2,3
"14975",18,0.377,2,1
"14976",18,0.5062,2,3
"14977",18,0.375,2,2
"14978",18,0.6239,2,1
"14979",18,0.4498,2,2
"14980",18,0.3792,2,2
"14981",18,0.3274,2,3
"14982",18,0.3935,2,1
"14983",18,0.3491,2,1
"14984",18,0.3665,2,2
"14985",18,0.306,2,3
"14986",18,0.5766,2,1
"14987",18,0.3017,1,3
"14988",18,0.5115,2,1
"14989",18,0.4359,2,1
"14990",18,0.4625,2,1
"14991",18,0.4927,2,2
"14992",18,0.5503,2,1
"14993",18,0.5439,1,2
"14994",18,0.6365,2,1
"14995",18,0.298,2,3
"14996",18,0.5499,2,1
"14997",18,0.4627,2,2
"14998",18,0.721,1,2
"14999",18,0.5413,2,2
"15000",18,0.7109,2,1
"15001",18,0.252,1,3
"15002",18,0.6123,2,2
"15003",18,0.3699,2,2
"15004",18,0.4643,2,3
"15005",18,1.4752,1,1
"15006",18,0.5656,2,2
"15007",18,1.0546,2,1
"15008",18,0.3427,2,3
"15009",18,0.3716,1,2
"15010",18,0.3508,2,3
"15011",18,0.3914,1,1
"15012",18,0.4481,2,1
"15013",19,0.3344,2,3
"15014",19,0.4969,2,2
"15015",19,0.4797,2,1
"15016",19,0.444,2,1
"15017",19,0.3211,1,2
"15018",19,0.4601,2,3
"15019",19,0.4414,2,1
"15020",19,0.383,2,2
"15021",19,0.4704,2,2
"15022",19,0.4169,2,2
"15023",19,0.3978,2,2
"15024",19,0.5344,2,1
"15025",19,0.5782,2,3
"15026",19,0.5769,2,1
"15027",19,0.5267,2,1
"15028",19,0.4221,2,3
"15029",19,0.3085,2,3
"15030",19,0.545,2,1
"15031",19,0.4402,2,1
"15032",19,0.5151,2,1
"15033",19,0.4973,2,3
"15034",19,0.5903,2,1
"15035",19,0.4779,2,1
"15036",19,0.6344,2,1
"15037",19,0.3567,2,2
"15038",19,0.4629,2,3
"15039",19,0.3275,2,3
"15040",19,0.4293,2,1
"15041",19,0.43,2,1
"15042",19,0.4757,2,1
"15043",19,0.41,2,3
"15044",19,0.4719,2,1
"15045",19,0.2652,2,3
"15046",19,0.5057,2,1
"15047",19,0.3509,2,3
"15048",19,0.3542,2,3
"15049",19,0.5533,2,2
"15050",19,0.4599,2,3
"15051",19,0.3938,2,2
"15052",19,0.467,2,2
"15053",19,0.419,2,1
"15054",19,0.4217,2,2
"15055",19,0.3712,2,1
"15056",19,0.4866,2,2
"15057",19,0.4813,2,1
"15058",19,0.5242,2,1
"15059",19,0.434,2,1
"15060",19,0.5043,2,1
"15061",19,0.4864,2,2
"15062",19,0.4477,2,1
"15063",19,0.6494,2,1
"15064",19,0.3972,2,3
"15065",19,0.5381,2,2
"15066",19,0.4424,2,2
"15067",19,0.5646,2,2
"15068",19,0.5392,2,3
"15069",19,0.4831,2,1
"15070",19,0.4126,2,1
"15071",19,0.6242,2,1
"15072",19,0.469,2,1
"15073",19,0.7054,2,2
"15074",19,0.4324,2,1
"15075",19,0.5662,2,1
"15076",19,0.3714,2,3
"15077",19,0.4249,1,2
"15078",19,0.7813,2,1
"15079",19,0.3983,2,1
"15080",19,0.4198,2,1
"15081",19,0.5795,2,1
"15082",19,0.4974,2,3
"15083",19,0.5878,2,1
"15084",19,0.7055,1,2
"15085",19,0.5659,2,3
"15086",19,0.5345,2,3
"15087",19,0.5194,2,3
"15088",19,0.7412,2,1
"15089",19,0.4485,2,1
"15090",19,0.4507,2,1
"15091",19,0.6792,2,1
"15092",19,0.5453,1,1
"15093",19,0.5279,2,1
"15094",19,0.4582,2,2
"15095",19,0.4869,2,1
"15096",19,0.5101,2,2
"15097",19,0.4702,2,3
"15098",19,0.5003,2,2
"15099",19,0.446,2,2
"15100",19,0.456,2,2
"15101",19,0.5248,2,1
"15102",19,0.4085,2,2
"15103",19,0.5055,2,1
"15104",19,0.635,2,2
"15105",19,0.4759,2,1
"15106",19,0.5797,2,2
"15107",19,0.4502,2,3
"15108",19,0.4035,1,3
"15109",19,0.8353,2,2
"15110",19,0.4819,2,3
"15111",19,0.426,2,2
"15112",19,0.5846,2,1
"15113",19,0.6551,2,1
"15114",19,0.4914,2,3
"15115",19,0.5059,2,2
"15116",19,0.4155,2,2
